Date,Open,High,Low,Close,Adj Close,Volume
2019-03-15,97.290001,98.360001,96.419998,97.980003,87.086525,7608145
2019-03-18,98.209999,98.629997,97.690002,97.980003,87.086525,1775036
2019-03-19,98.500000,99.949997,98.099998,99.500000,88.437531,2250203
2019-03-20,99.349998,99.870003,97.019997,97.349998,86.526566,2677928
2019-03-21,97.010002,99.919998,96.959999,98.410004,87.468727,2624747
2019-03-22,98.510002,98.779999,94.919998,95.279999,84.686714,3021818
2019-03-25,94.809998,95.599998,94.440002,94.900002,84.348961,1522152
2019-03-26,95.099998,95.300003,94.199997,94.779999,84.242310,1458405
2019-03-27,94.760002,96.029999,94.419998,95.570000,84.944473,1900057
2019-03-28,95.720001,96.019997,95.000000,95.000000,84.437851,1274961
2019-03-29,95.919998,96.519997,95.239998,95.940002,85.273338,2043903
2019-04-01,96.860001,98.139999,96.790001,97.949997,87.059860,2005583
2019-04-02,98.150002,99.570000,97.820000,99.169998,88.144218,2110987
2019-04-03,99.989998,101.080002,99.820000,100.699997,89.504120,2561376
2019-04-04,100.279999,101.480003,99.809998,100.980003,89.752991,1489806
2019-04-05,100.820000,102.180000,100.800003,102.139999,90.784012,1942939
2019-04-08,101.980003,102.440002,101.519997,102.019997,90.677353,1513846
2019-04-09,101.720001,101.980003,100.599998,100.699997,89.504120,2032107
2019-04-10,100.739998,101.760002,100.739998,101.580002,90.286270,1261682
2019-04-11,102.019997,102.980003,101.440002,102.440002,91.050659,1778913
2019-04-12,102.320000,103.919998,102.059998,103.860001,92.312782,2029585
2019-04-15,103.860001,103.940002,102.959999,103.739998,92.206123,1115279
2019-04-16,103.699997,104.879997,103.500000,104.540001,92.917191,1822630
2019-04-17,104.800003,106.160004,104.459999,105.839996,94.072647,2546541
2019-04-18,105.839996,107.040001,105.559998,106.500000,94.659271,3103672
2019-04-23,106.400002,106.559998,105.419998,105.680000,93.930443,1505861
2019-04-24,105.180000,106.279999,104.760002,105.620003,93.877106,1730081
2019-04-25,105.160004,105.820000,104.919998,105.639999,93.894882,1652160
2019-04-26,105.639999,105.660004,104.959999,105.300003,93.592690,1397792
2019-04-29,105.059998,105.860001,104.500000,105.860001,94.090424,1335136
2019-04-30,105.559998,107.419998,105.379997,106.739998,94.872589,2356669
2019-05-02,106.500000,106.739998,105.180000,105.339996,93.628235,1674097
2019-05-03,104.959999,106.180000,104.879997,105.760002,94.001549,1331637
2019-05-06,103.120003,104.959999,102.800003,104.599998,92.970512,2089772
2019-05-07,105.000000,105.099998,102.059998,102.480003,91.086227,2540851
2019-05-08,107.000000,108.099998,105.699997,107.160004,95.245903,4423925
2019-05-09,106.300003,107.040001,105.260002,105.279999,93.574913,2638011
2019-05-10,106.000000,107.720001,105.820000,107.019997,95.121452,3065899
2019-05-13,107.500000,107.580002,104.500000,104.779999,93.130493,2259666
2019-05-14,105.019997,106.059998,105.019997,106.040001,94.250412,1789103
2019-05-15,106.080002,106.900002,104.639999,106.680000,94.819252,2231066
2019-05-16,106.099998,108.660004,106.080002,108.660004,96.579124,2390122
2019-05-17,108.660004,108.839996,106.779999,107.419998,95.476982,2764489
2019-05-20,107.800003,108.080002,105.279999,105.500000,93.770447,2272333
2019-05-21,108.000000,108.080002,106.800003,107.220001,95.299217,2570742
2019-05-22,106.620003,107.059998,105.419998,106.540001,94.694824,1793152
2019-05-23,105.820000,106.199997,103.639999,103.699997,92.170578,2878776
2019-05-24,104.500000,106.059998,104.379997,105.220001,93.521576,1779664
2019-05-27,106.000000,106.160004,105.300003,105.300003,93.592690,694721
2019-05-28,105.419998,105.820000,104.519997,105.300003,93.592690,2055899
2019-05-29,104.300003,104.800003,102.559998,102.839996,91.406189,2198711
2019-05-30,103.699997,103.959999,102.860001,103.120003,91.655067,1011217
2019-05-31,102.099998,102.360001,100.919998,101.440002,90.161842,2177347
2019-06-03,101.000000,102.540001,100.120003,102.419998,91.032883,1946240
2019-06-04,102.279999,104.620003,101.779999,104.279999,92.686081,2169368
2019-06-05,104.000000,105.220001,103.800003,104.480003,92.863853,1423371
2019-06-06,104.120003,105.099998,103.199997,103.580002,92.063919,1364440
2019-06-07,103.839996,104.639999,103.639999,104.239998,92.650536,1569148
2019-06-11,104.879997,106.480003,104.440002,105.559998,93.823784,1994084
2019-06-12,104.820000,105.699997,104.720001,105.019997,93.343819,1289941
2019-06-13,104.620003,105.760002,104.540001,105.180000,93.486031,1205604
2019-06-14,105.019997,105.139999,103.720001,104.019997,92.454987,1302263
2019-06-17,104.080002,104.260002,103.000000,103.419998,91.921707,1244009
2019-06-18,102.919998,106.139999,102.559998,105.800003,94.037102,2582672
2019-06-19,105.940002,106.760002,105.739998,106.279999,94.463722,1521622
2019-06-20,107.000000,107.519997,106.459999,106.459999,94.623711,1928564
2019-06-21,106.239998,107.279999,105.419998,105.739998,93.983765,5717826
2019-06-24,106.040001,106.459999,105.739998,106.059998,94.268188,1591759
2019-06-25,105.739998,106.360001,104.800003,104.800003,93.148277,2047692
2019-06-26,104.620003,104.680000,102.699997,103.739998,92.206123,2640582
2019-06-27,103.980003,104.139999,102.699997,103.540001,92.028366,1592198
2019-06-28,103.739998,104.900002,103.419998,104.599998,92.970512,2207268
2019-07-01,105.500000,106.339996,105.279999,106.000000,94.214859,1741145
2019-07-02,106.000000,106.339996,105.000000,105.000000,93.326042,1711799
2019-07-03,105.019997,105.379997,104.379997,105.379997,93.663795,1639340
2019-07-04,105.320000,105.639999,105.099998,105.540001,93.806007,1059380
2019-07-05,104.879997,104.900002,101.559998,102.440002,91.050659,3164871
2019-07-08,102.419998,102.900002,100.699997,101.480003,90.197395,2065987
2019-07-09,100.779999,101.519997,99.900002,101.300003,90.037415,2635562
2019-07-10,101.099998,101.879997,100.400002,100.779999,89.575218,2103416
2019-07-11,101.199997,101.660004,98.300003,99.690002,88.606407,2662371
2019-07-12,99.300003,100.120003,99.250000,99.680000,88.597519,1684925
2019-07-15,99.940002,100.620003,98.860001,99.750000,88.659744,1588065
2019-07-16,99.750000,100.660004,99.599998,100.339996,89.184135,1669067
2019-07-17,100.099998,100.779999,99.330002,99.680000,88.597519,1787373
2019-07-18,99.589996,100.059998,99.040001,99.180000,88.153107,1722126
2019-07-19,99.690002,100.099998,98.779999,99.540001,88.473091,2231937
2019-07-22,99.400002,99.820000,99.099998,99.500000,88.437531,1302906
2019-07-23,99.989998,102.220001,99.800003,101.440002,90.161842,2565289
2019-07-24,102.220001,102.540001,101.440002,102.239998,90.872894,1889629
2019-07-25,102.900002,103.440002,100.540001,100.959999,89.735207,2489825
2019-07-26,101.019997,101.320000,100.379997,100.980003,89.752991,1511906
2019-07-29,100.699997,101.879997,100.699997,101.199997,89.948517,1416825
2019-07-30,101.199997,101.620003,98.949997,99.620003,88.544197,2426633
2019-07-31,99.779999,99.870003,98.599998,98.989998,87.984230,2128693
2019-08-01,95.400002,95.839996,93.199997,95.000000,84.437851,6115454
2019-08-02,92.620003,92.790001,91.120003,92.150002,81.904716,5433783
2019-08-05,91.279999,91.489998,89.540001,89.750000,79.771545,4268248
2019-08-06,90.199997,90.980003,89.389999,89.639999,79.673767,3011047
2019-08-07,89.639999,90.029999,88.639999,89.360001,79.424904,2719640
2019-08-08,90.449997,90.550003,89.379997,90.480003,80.420387,2157369
2019-08-09,90.139999,90.239998,88.540001,89.000000,79.104927,2581352
2019-08-12,89.550003,90.199997,88.320000,88.620003,78.767181,1396441
2019-08-13,88.379997,89.529999,86.970001,89.239998,79.318245,3374362
2019-08-14,89.309998,89.480003,86.080002,86.150002,76.571793,3371239
2019-08-15,86.839996,86.839996,84.419998,85.000000,75.549660,3376951
2019-08-16,85.279999,85.959999,85.000000,85.839996,76.296257,2728445
2019-08-19,86.300003,87.589996,85.970001,87.230003,77.531723,2263066
2019-08-20,87.120003,87.620003,86.660004,87.220001,77.522835,1879470
2019-08-21,87.500000,89.349998,87.500000,89.120003,79.211594,2512687
2019-08-22,88.820000,89.889999,88.570000,88.930000,79.042717,1958575
2019-08-23,89.239998,89.699997,88.190002,88.190002,78.384987,2476495
2019-08-26,88.000000,88.779999,87.339996,88.570000,78.722733,1517979
2019-08-27,88.339996,89.370003,87.879997,89.000000,79.104927,1711452
2019-08-28,89.239998,89.250000,87.639999,88.709999,78.847168,1467900
2019-08-29,88.839996,90.190002,88.769997,90.000000,79.993744,1900247
2019-08-30,90.029999,91.080002,89.699997,90.949997,80.838127,2376051
2019-09-02,90.519997,90.970001,90.290001,90.510002,80.447052,1073304
2019-09-03,90.459999,90.519997,89.389999,89.870003,79.878212,1492183
2019-09-04,90.980003,91.709999,90.660004,91.199997,81.060326,1494413
2019-09-05,91.989998,92.459999,91.320000,91.550003,81.371422,2158305
2019-09-06,91.919998,92.650002,91.389999,92.550003,82.260246,1786261
2019-09-09,92.900002,94.190002,92.769997,94.190002,83.717903,1815732
2019-09-10,94.190002,96.440002,94.070000,96.000000,85.326668,2885338
2019-09-11,96.430000,97.540001,96.220001,97.370003,86.544342,2150380
2019-09-12,97.879997,97.989998,95.769997,96.709999,85.957718,2473675
2019-09-13,96.699997,97.470001,96.349998,96.919998,86.144371,1962038
